Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1383346550,HBY3285,NY,PAS,07/07/2018,20,SUV,CHEVR,X,48990,70635,13705,20191202,114,114,0,420637,0000,0000,0235P,,,O,18-31,HAZEN ST,,0,408,D1,,BBBBBBB,ALL,ALL,GOLD,0,2009,-,0,,,,,
1383346586,HWK1809,NY,PAS,07/08/2018,20,,,X,48990,70635,13705,20191228,114,114,0,420637,0000,0000,1235P,,,,18-31,HAZEN ST,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1383346616,HFE5074,NY,PAS,07/08/2018,20,,ME/BE,X,48990,70635,13705,20200407,114,114,0,420637,0000,0000,0240P,,,,18-31,HAZEN ST,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,,,,,
1383346630,HTZ9162,NY,PAS,07/09/2018,62,SDN,NISSA,X,48990,70635,13705,20170924,114,114,0,420637,0000,0000,0900A,,Q,,18-31,HAZEN ST,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1383346641,HTZ9162,NY,PAS,07/09/2018,70,SDN,NISSA,X,48990,70635,13705,20170924,114,114,0,420637,0000,0000,0903A,,,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1383346653,GZZ2143,NY,PAS,07/09/2018,62,SDN,NISSA,X,48990,70635,13705,20190703,,0,0,420637,0000,0000,0905A,,Q,,18-31,HAZEN ST,,0,408,J3,,BBBBBBB,ALL,ALL,RED,0,2017,-,0,,,,,
1383346665,GEK9923,NY,PAS,07/09/2018,51,SDN,HONDA,X,97355,70635,70635,20190328,114,114,0,420637,0000,0000,0927A,,Q,,,RIKERS ISLAND,,0,408,D4,,BBBBBBB,ALL,ALL,RED,0,2013,-,0,,,,,
1383346847,KCW6347,PA,PAS,06/15/2018,62,SUV,CHEVR,X,48990,70635,13705,0,114,114,0,420637,0000,0000,0800A,,Q,,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1383346872,GTS9266,NY,PAS,06/26/2018,20,SDN,HYUND,X,48990,70635,13705,20181130,114,114,0,420637,0000,0000,1235P,,Q,,18-31,HAZEN ST,,0,408,E1,,BBBBBBB,ALL,ALL,GREEN,0,2009,-,0,,,,,
1383347116,HES5570,NY,PAS,06/15/2018,62,SDN,MAZDA,X,48990,70635,13705,20200315,114,114,0,253755,0SOD,0000,1000A,,Q,F,18-31,HAZEN ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1383347128,KJN1267,PA,PAS,06/15/2018,62,,DODGE,X,48990,70635,13705,0,114,114,0,253755,0SOD,0000,1000A,,Q,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1383347141,HTK8804,NY,PAS,06/15/2018,62,SUBN,KIA,X,48990,70635,13705,20191219,114,114,0,253755,0SOD,0000,0100P,,Q,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
1383347177,HWX5291,NY,PAS,06/15/2018,62,SDN,TOYOT,X,48990,70635,13705,20200228,114,114,0,253755,0SOD,0000,0200P,,Q,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1383347207,JBH5119,NY,PAS,06/29/2018,62,SDN,NISSA,X,48990,70635,13705,20180807,114,114,0,253755,0SOD,0000,0110P,,Q,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1383347220,HKX7970,NY,PAS,06/29/2018,62,SUBN,NISSA,X,48990,70635,13705,20180905,114,114,0,253755,0SOD,0000,0115P,,Q,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,,,,,
1383347256,GYA9056,NY,PAS,06/29/2018,62,SUBN,NISSA,X,0,0,0,20190423,114,114,0,253755,0SOD,0000,0215P,,Q,F,,WEST PARKING LOT,RIKERS ISLAND,0,408,D4,,BBBBBBB,ALL,ALL,GREY,0,2012,-,0,,,,,
1383347268,HGU4667,NY,PAS,07/09/2018,62,SUBN,NISSA,X,48990,70635,13705,20180427,114,114,0,253755,0SOD,0000,0100P,,Q,F,18-31,HAZEN ST,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1383347270,GWK6533,NY,PAS,07/09/2018,62,SDN,NISSA,X,48990,70635,13705,20190731,114,114,0,253755,0SOD,0000,0100P,,Q,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,TAN,0,2001,-,0,,,,,
1383347487,HCB3777,NY,PAS,06/15/2018,62,SDN,,X,48990,70635,13705,20191210,114,114,0,253755,0SOD,0000,0955A,,Q,F,18-31,HAZEN ST,,0,408,D4,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1385116523,JAJ2217,99,PAS,07/05/2018,71,SUBN,CHEVR,P,0,40404,40404,20200629,,0,40,922051,0040,0000,0748P,,BX,F,745,BROOK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2011,-,0,,,,,
1385265589,HWU2742,NY,PAS,05/31/2018,20,P-U,DODGE,P,21790,19985,29440,20191129,1,1,528,928997,0528,0000,0748A,,NY,O,80,GREENWICH ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2018,-,0,,,,,
1385265590,HJP7684,NY,PAS,05/31/2018,20,SUBN,BMW,P,21790,19985,29440,20180923,1,1,528,928997,0528,0000,0735A,,NY,F,80,GREENWICH ST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
1385265607,HGR3359,NY,PAS,05/31/2018,21,SDN,MERCU,P,0,0,0,20180522,1,1,828,933653,0828,0000,0130P,,NY,,,C/O GREENWICH,TRINITY,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1385265619,HGR3359,99,PAS,05/31/2018,70,SDN,MERCU,P,0,0,0,20180522,1,1,528,933653,0528,0000,0135P,,NY,,,C/O GREENWICH,TRINITY,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2006,-,0,,,,,
1388782820,KCP3983,PA,PAS,06/18/2018,16,SDN,NISSA,X,50750,38830,58550,20180930,43,43,0,40,0000,0000,1043A,,BX,F,1511,METROPOLITAN AVE,,0,408,F7,,YYYYYBB,0700A,0300P,WHITE,0,0,-,0,,,,,
1388782868,HXH7992,NY,PAS,06/25/2018,16,SDN,FORD,X,50750,38830,58550,20200405,43,43,0,22,0000,0000,0116P,,BX,F,1511,METROPOLITAN AVE,,0,408,F7,,YYYYYBB,0700A,0300P,BLUE,0,2012,-,0,,,,,
1388782893,HCP6618,NY,PAS,06/26/2018,20,SUBN,JEEP,X,50750,60570,46340,20191022,43,43,0,22,0000,0000,0138P,,BX,F,1600,METROPOLITAN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0,2012,-,0,,,,,
1388782900,HTH4887,NY,PAS,07/01/2018,20,SDN,HONDA,X,50770,12550,12550,20190824,43,43,0,40,0000,0000,1117A,,BX,F,60,METROPOLITAN OVAL,,0,408,J6,,BBBBBBB,ALL,ALL,GREEN,0,2004,-,0,,,,,
1398647548,HUD7255,NY,PAS,06/19/2018,20,SUBN,HYUND,P,25920,68020,8120,20190719,40,40,0,333040,BXTP,0000,0130P,,BX,O,322,EAST 142 ST,,0,408,D1,,YYYYYBB,0800A,0600P,WHITE,0,2016,-,0,,,,,
1399438645,HDR9831,NY,PAS,06/21/2018,51,SUBN,ME/BE,K,0,22680,0,20191216,120,120,5,160425,0005,0000,0220P,,,F,,CLARE RD,CHESHIRE PL,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1399438906,JSCHULZ,NY,SRF,06/20/2018,62,SDN,ME/BE,K,0,45050,0,20200207,120,120,5,160481,0005,0000,1029A,,R,,,SNUG HARBOR PARKING,RICHMOND TERRACE,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1399438967,HNR5010,NY,PAS,07/14/2018,20,SUBN,AUDI,K,0,0,0,20190129,122,122,5,160481,0005,0000,0226P,,R,,,MIDLAND BEACH LOT 6,FR CAPODANNO/SEAVIEW,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2017,-,0,,,,,
1399442960,GEW2876,NY,PAS,06/18/2018,14,SDN,INFIN,K,23904,25680,21950,20181204,120,120,5,161041,0005,0000,1023A,,R,,,CLOVE LAKES PARK PAR,,0,408,D4,,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,,,,,
1399443033,HTJ3132,NY,PAS,06/30/2018,63,SUBN,HYUND,K,0,46850,0,20190814,122,122,8,160674,0008,0000,1105P,,R,,,MINDLAND BEACH LOT 9,FR CAPODANNO BLVD,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,2006,-,0,,,,,
1399443070,GHF9035,NY,PAS,06/29/2018,63,SDN,TOYOT,K,0,0,0,20190617,122,122,5,160674,0005,0000,1105P,,R,,,SOUTH BEACH LOT 1,DREW YAVE,0,408,F3,,BBBBBBB,ALL,ALL,GRAY,0,2009,-,0,,,,,
1399443094,HNE2571,NY,PAS,07/14/2018,62,SDN,HONDA,K,0,0,0,20190119,122,122,5,168674,0005,0000,0623P,,R,,,NIDLAND BEACH LOT 6,FR CAPODANNO BLVD,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,
1399443112,HYY5497,NY,PAS,07/14/2018,62,SUBN,,K,0,46850,0,20200502,122,122,5,160674,0005,0000,0630P,,R,,,MIDLAND BEACH LOT 6,FR CAPODANNO BLVD,0,408,D4,,BBBBBBB,ALL,ALL,BLUE,0,2015,-,0,,,,,
1399443136,HRR5242,NY,PAS,07/10/2018,20,,HONDA,P,0,46850,0,20190512,123,123,5,160674,0005,0000,0929P,,R,,,DOLPHIN CIRCLE,FR CAPODANNO BLVD,0,408,F3,,BBBBBBB,ALL,ALL,RED,0,2017,-,0,,,,,
1399443148,GRN7402,NY,PAS,07/10/2018,63,SDN,INFNI,P,46850,39202,0,20200522,122,122,5,160074,0005,0000,1058P,,R,,,FR CAPODANNO BLVD,MIDLAND BEACH,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2017,-,0,,,,,
1399443150,GXL9503,NY,PAS,07/10/2018,63,SUBN,MAZDA,P,48502,26480,0,20190402,122,122,5,160674,0005,0000,1127P,,R,,,SOUTH BEACH,DRURY AVE,0,408,F3,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1399542187,MRKBUS,NY,SPO,06/24/2018,20,SUBN,FORD,K,11112,34230,0,20200528,10,10,1,160423,0001,0000,0630A,,NY,F,,12TH AVE,23RD ST,0,408,C,,BBBBBBB,ALL,ALL,VIOLE,0,2006,-,0,,,,,
1399616201,HDT3888,NY,PAS,06/22/2018,21,,AUDI,S,6740,7990,8090,20200103,114,114,0,538124,QW01,0000,0820A,,Q,F,31-11,21 STREET,,0,408,D1,,BBBBBBY,0800A,0830A,WHITE,0,2013,-,0,,,,,
1399616225,GWJ6766,NY,PAS,06/22/2018,21,SUBN,JEEP,S,5040,7440,35780,20190507,114,114,0,538124,QW01,0000,1155A,,Q,F,27-25,1ST STREET,,0,408,D1,,BYBBYBB,1130A,0100P,GRAY,0,2002,-,0,,,,,
1399616262,HVA4924,NY,PAS,06/27/2018,17,SUBN,ROVER,S,6740,8440,8590,20200327,114,114,0,538124,QW01,0000,0615A,,Q,O,34-03,21 ST,,0,408,D1,,YYYYYYY,0001A,2359P,SILVE,0,2006,-,0,,,,,
1399616274,GZT4924,NY,PAS,06/27/2018,17,SUBN,TOYOT,S,6740,8440,8590,20191007,114,114,0,538124,QW01,0000,0620A,,Q,O,34-03,21 ST,,0,408,C4,,YYYYYYY,0001A,2359P,SILVE,0,2015,-,0,,,,,
1399616286,HDC5325,NY,PAS,06/27/2018,17,SDN,NISSA,S,6740,8440,8590,20191119,,0,0,538124,QW01,0000,0625A,,Q,O,34-03,21 ST,,0,408,C4,,YYYBYYY,0001A,2359P,BLACK,0,2012,-,0,,,,,
1399814989,HKZ2817,NY,PAS,07/08/2018,46,SUBN,CHRYS,P,26490,61490,35020,20180708,44,44,44,950886,0044,0000,0530P,,NY,F,52,E 161 ST,,0,408,99,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1400192638,HVD5821,NY,PAS,06/24/2018,48,SDN,NISSA,P,59990,12840,51790,20191014,112,112,112,924646,0112,0000,0702P,,Q,F,95-20,QUEENS BLVD,,0,408,D1,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1400309402,JZW5744,PA,PAS,06/29/2018,51,SUBN,FORD,E,0,40404,40404,0,63,63,877,693070,0877,0000,0515P,,K,O,5001,GELNWOOD RD,,0,408,N8,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1400316224,HWC4862,NY,PAS,06/13/2018,17,SUBN,NISSA,E,15720,12820,26340,20190724,40,40,837,954974,0837,0000,0425P,,BX,O,706,BROOK AVE,,0,408,J2,,YYYYYBB,0800A,0500P,GREY,0,2017,-,0,,,,,
1400933420,GWC5661,NY,PAS,06/23/2018,17,SUBN,BMW,P,0,40404,40404,0,115,115,302,49357,0302,0000,0130P,1330P,Q,F,,LOWER AVENUE CTB,,0,408,C,,BBBBBYB,ALL,ALL,NAVY,0,2018,-,0,,,,,
1400947145,GYR2609,NY,PAS,07/18/2018,19,SDN,INFIN,P,0,40404,40404,20190707,115,115,302,49865,0302,0000,1215P,1210P,Q,F,,TERMINAL D ARRIVALS,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1400947170,HYS2500,NY,PAS,07/18/2018,17,SUBN,CHEVR,K,0,40404,40404,20200430,115,115,0,47906,0000,0000,0859P,2028P,Q,F,,TERMINAL B DEPARTURE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1400947194,HZL6583,NY,PAS,07/22/2018,14,SDN,HYUND,K,97530,10300,41700,20190909,115,115,302,47416,0302,0000,0355P,1540P,Q,F,,LGA TERMINAL C,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,,,,,
1400947340,GCR1623,NY,PAS,07/23/2018,19,SUBN,JEEP,K,0,0,0,20181125,115,115,302,49356,0302,0000,1228P,,Q,F,,TERM B,DEPARTURES,0,408,C4,,BBBBBBB,ALL,ALL,RED,0,2014,-,0,,,,,
1400947777,HUE3978,NY,PAS,07/03/2018,14,FOUR,FORD,P,0,40404,40404,0,33,33,33,0,0033,0000,0358P,,,F,9,CABRINI,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
1401011421,HXF9146,NY,PAS,07/13/2018,20,SDN,HONDA,P,58730,41230,82030,20200213,79,79,803,944604,0803,0000,1008A,,K,F,544,MARCY AVENUE,,0,408,M1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1401020707,HYG6059,NY,PAS,06/22/2018,71,SDN,ME/BE,P,43330,58730,85730,20200429,79,79,824,958769,0824,0000,0555P,0550P,K,O,499,GATES AVE,,0,408,E9,,BBBBBBB,ALL,ALL,BLACK,0,1999,-,0,,,,,
1401048407,HYV7600,NY,PAS,07/09/2018,20,SDN,MITSU,P,88130,83330,55530,20200323,79,79,803,962463,0803,0000,1230P,1225P,K,F,303,VERNON AVE,,0,408,D,,YBBYBBB,1200P,0130P,BLK,0,2018,-,0,,,,,
1401049059,HWS8517,NY,PAS,07/06/2018,20,SDN,HONDA,P,0,40404,40404,0,79,79,803,962573,0803,0000,0020A,0010A,,F,584,MARCY,,0,408,D,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1401049084,HWZ8968,NY,PAS,06/30/2018,4,SDN,DODGE,P,67030,69230,63030,0,79,79,803,962573,0803,0000,1135P,1125P,K,O,121,NOSTRAND AVE,,20180630,408,D,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1401055515,HVK4256,NY,PAS,07/04/2018,98,SDN,NISSA,P,0,40404,40404,20180931,88,88,803,953785,0803,0000,0650P,0645P,,F,81,NORTH PORTLAND,,0,408,I,,BBBBBBB,ALL,ALL,RED,0,2017,-,0,,,,,
1401481644,HXE1593,NY,PAS,07/10/2018,40,SUBN,NISSA,P,16240,23290,23490,20191114,107,107,107,949637,0107,0000,0905P,,Q,F,150-01,78 RD,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2017,-,8,,,,,
1401517470,H84CDR,NJ,PAS,04/10/2018,46,SDN,MINI,E,58130,70030,73110,20180720,83,83,837,693070,0837,0000,0229P,,K,F,788,MADISON ST,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1401888975,GNB8711,NY,PAS,07/14/2018,21,MOTO,MAGEL,S,5280,8080,8130,20200507,72,72,0,539556,BK07,0000,0955A,,K,,845,3RD AVENUE,,0,408,K4,,BBBBBYB,0930A,1100A,BROWN,0,2006,-,0,,,,,
1401889025,HFF6870,NY,PAS,07/14/2018,21,SUBN,TOYOT,S,5280,8380,8430,20180620,72,72,0,539556,BK07,0000,1200P,,K,O,951,3RD AVENUE,,0,408,D1,,BBBBBYB,1130A,0100P,BLACK,0,0,-,0,,,,,
1401889074,JAB1118,NY,PAS,07/14/2018,21,SUBN,BMW,S,5280,8080,8130,20200515,72,72,0,539556,BK07,0000,0945A,,K,O,845,3RD AVENUE,,0,408,D1,,BBBBBYB,0930A,1100A,BLUE,0,2014,-,0,,,,,
1401889086,GM43975,NY,PAS,07/14/2018,21,SDN,ACURA,S,5280,8180,8230,20200519,72,72,0,539556,BK07,0000,0959A,,K,O,871,3RD AVENUE,,0,408,D1,,BBBBBYB,0930A,1100A,GRAY,0,2005,-,0,,,,,
1401889104,HYZ9193,NY,OMS,07/14/2018,21,SUBN,FORD,S,5280,8780,8830,20180930,72,72,0,539556,BK07,0000,1137A,,K,O,4410,3RD AVENUE,,0,408,D1,,BBBBBYB,1130A,0100P,SILVE,0,2018,-,0,,,,,
1401889130,HWZ7097,NY,PAS,07/14/2018,21,SUBN,INFIN,S,5280,8180,8230,20200116,72,72,0,539556,BK07,0000,0955A,,K,O,871,3RD AVENUE,,0,408,D1,,BBBBBYB,0930A,1100A,WHITE,0,2005,-,0,,,,,
1401889141,HRE4027,NY,PAS,07/14/2018,21,SUBN,HONDA,S,5280,8180,8230,20190317,72,72,0,539556,BK07,0000,0956A,,K,O,882,3RD AVENUE,,0,408,D1,,BBBBBYB,0930A,1100A,BLACK,0,2017,-,0,,,,,
1401889153,GRJ7537,NY,PAS,07/14/2018,21,SUBN,HONDA,S,5280,8180,8230,20200604,72,72,0,539556,BK07,0000,0957A,,K,O,871,3RD AVENUE,,0,408,D1,,BBBBBYB,0930A,1100A,GREEN,0,1995,-,0,,,,,
1402236128,HYU5042,NY,PAS,06/29/2018,14,SDN,VOLKS,P,87160,42730,49130,20180723,73,73,0,940172,TD33,0000,1212P,1209P,K,F,11,VAN SINDEREN AVE,,20180629,408,E2,,YYYYYYY,ALL,ALL,SILVE,0,2017,-,0,,,,,
1402236130,KSD3923,PA,PAS,06/30/2018,14,SDN,FORD,P,87160,42730,49130,20190331,73,73,0,940172,TD33,0000,1205P,1200P,K,F,11,VAN SINDEREN AVE,,0,408,C,,YYYYYYY,ALL,ALL,WHITE,0,2011,-,0,,,,,
1402280919,HVX2787,NY,PAS,05/02/2018,20,SDN,HONDA,P,0,40404,40404,20191114,122,122,437,943480,0437,0000,0325A,,R,F,150,LAMONT BLVD,,0,408,J6,,BBBBBBB,ALL,ALL,BL,0,2003,-,0,,,,,
1402315168,GKH7680,NY,PAS,07/03/2018,98,SDN,VOLKS,P,49400,50450,30500,20180919,120,120,120,961200,0120,0000,0620P,,R,F,138,ST PAULS AVE,,0,408,E3,,BBBBBBB,ALL,ALL,GRAY,0,2006,-,0,,,,,
1402325411,HNV5897,NY,PAS,05/09/2018,98,SUBN,LEXUS,X,0,40404,40404,20190412,13,13,1,647698,0001,0000,0709A,,NY,,,E/S MOUNT CARMEL,,0,408,D1,,BBBBBBB,ALL,ALL,BLK,0,2003,-,0,,,,,
1402364350,GYP7711,NY,PAS,04/29/2018,17,SUBN,CHEVR,X,10010,17510,17530,20190323,13,13,1,694166,0001,0000,0655P,,NY,F,455,1ST AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1402364430,HTM9774,99,PAS,05/30/2018,17,SUBN,FORD,X,10010,17510,17530,20190904,13,13,1,594556,0001,0000,0657,,NY,F,455,1ST AVE,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1402364519,HSB2909,NY,PAS,05/30/2018,98,SDN,HONDA,X,0,0,0,20190924,13,13,1,594556,0001,0000,0645,,,,,S/W END ST,26TH MOUNT CARMEL,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0,2006,-,0,,,,,
1402531217,HDK4125,NY,PAS,06/20/2018,98,SDN,INFIN,P,20440,23740,23790,20200303,113,113,113,960755,0113,0000,0555A,,NY,F,156-07,111 AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLU,0,2005,-,0,,,,,
1402621541,HFF7262,NY,PAS,06/12/2018,98,SUBN,LEXUS,P,54580,14240,14390,20190510,107,107,107,960151,0107,0000,0327P,,Q,F,68-013,MAIN ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1402623720,HLT9226,NY,PAS,06/11/2018,46,SDN,VOLKS,P,54580,51590,14740,20190105,107,107,107,943342,0107,0000,0705P,,Q,F,69-66,MAIN ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1402623732,GNR6737,NY,PAS,06/10/2018,46,SDN,TOYOT,P,15290,66690,23090,20200408,107,107,107,943342,0107,0000,1044P,,Q,F,144-34,72 RD,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1402729212,JBV4366,PA,PAS,07/06/2018,98,SUBN,JEEP,P,24390,50290,13540,20190430,107,107,107,955369,0107,0000,0110A,,Q,F,61-37,167 ST,,0,408,B,,BBBBBBB,ALL,ALL,GY,0,2019,-,0,,,,,
1402790867,JAV7225,NY,PAS,07/02/2018,40,SDN,HONDA,P,21890,64890,21900,20200607,106,106,106,952814,0106,0000,0845P,,Q,F,130-24,130 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2018,-,0,,,,,
1403004791,HZS5891,NY,PAS,07/11/2018,70,SDN,FORD,P,32930,35730,35780,20180702,70,70,70,932142,0070,0000,1135P,,K,F,2107,DITMAS AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1403228541,HFF3200,NY,PAS,07/14/2018,14,VAN,CHRYS,P,31190,36450,36470,20180607,32,32,32,954431,0032,0000,1231A,,NY,F,486,ST NICHOLAS AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0,2003,-,0,,,,,
1403550943,HCR4167,NY,PAS,06/28/2018,41,SDN,FORD,P,53898,39690,44130,20180212,121,121,121,957153,0121,0000,0920A,,R,F,217,WALKER ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1403552095,HYA1921,NY,PAS,06/24/2018,14,SDN,LINCO,P,27350,31400,25908,20200227,120,120,120,958377,0120,0000,0738A,,R,F,21,EGMONT PL,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1403552812,HNU3046,NY,PAS,07/01/2018,41,VAN,HONDA,P,18500,31845,18505,20190317,120,120,120,962871,0120,0000,1230A,1230A,R,F,104,BEMENT AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRV,0,2005,-,0,,,,,
1403576075,HUY7242,NY,PAS,06/11/2018,19,SUBN,CHEVR,P,0,40404,40404,20201107,10,10,136,927622,0136,0000,0723A,,NY,O,560,42 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2018,-,0,,,,,
1403580224,HVN3696,NY,PAS,06/07/2018,98,SDN,HONDA,P,58930,50830,73470,20200108,73,73,139,950540,0139,0000,0558A,,K,F,392,MARION STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1403668978,HXU7972,NY,PAS,07/21/2018,40,SUBN,DODGE,P,68020,26700,26730,20200207,42,42,42,958477,0042,0000,0437P,,BX,F,3531,3RD AVE,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2018,-,0,,,,,
1403701271,GLV7939,NY,PAS,06/18/2018,40,SUBN,CHRYS,X,26630,36730,36780,20200122,71,71,836,430353,0836,0000,0551P,,K,F,681,CLARKSON AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLU,0,2008,-,0,,,,,
1403715257,JJX1441,PA,PAS,06/13/2018,46,SUBN,FORD,P,28790,5040,41700,0,114,114,809,960296,0809,0000,0101A,,Q,F,1-05,ASTORIA BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1403967088,MNB665,SC,PAS,05/15/2018,17,SDN,HONDA,P,34610,11110,11112,20180831,10,10,136,940804,0136,0000,0948P,,NY,O,605,W 42ND STREET,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2001,-,0,,,,,
1403976880,HBA6731,NY,PAS,06/08/2018,17,SUBN,HONDA,P,34610,11110,11112,20190901,10,10,136,952312,0136,0000,0843A,,NY,O,605,W 42 ST,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1403976909,HAM4713,NY,PAS,06/08/2018,17,SDN,FORD,P,34610,11110,11112,20191203,10,10,136,952312,0136,0000,0850A,,NY,F,650,W 42 ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1403976910,JBC2492,NY,PAS,06/08/2018,17,SUBN,TOYOT,P,34610,11110,11112,20190930,10,10,136,952312,0136,0000,0116P,,NY,F,650,W 42 ST,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0,2018,-,0,,,,,
1403978270,HUY7242,NY,PAS,05/29/2018,19,SUBN,CHEVR,P,34610,11720,11110,20200107,10,10,139,946493,0139,0000,0730A,,NY,F,555,W 42 ST,,0,408,K2,,BBBBBBB,ALL,ALL,GRY,0,2018,-,0,,,,,
1403978281,HGF1106,NY,PAS,05/29/2018,19,SDN,HONDA,P,34610,11720,11110,20200407,10,10,136,946493,0136,0000,0735A,,NY,F,555,W 42 ST,,0,408,C3,,BBBBBBB,ALL,ALL,GRY,0,2007,-,0,,,,,
1403978293,HGZ9678,NY,PAS,06/02/2018,19,SUBN,CADIL,P,34610,11720,11110,20180531,10,10,136,946493,0136,0000,0800A,,NY,F,555,W 42 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
